Date,BCHARTS/MTGOXUSD - High,BCHARTS/MTGOXUSD - Low,BCHARTS/MTGOXUSD - Volume (Currency),BCHARTS/MTGOXUSD - Weighted Price,BCHARTS/B7USD - High,BCHARTS/B7USD - Low,BCHARTS/B7USD - Volume (Currency),BCHARTS/B7USD - Weighted Price,BCHARTS/BCMBMUSD - High,BCHARTS/BCMBMUSD - Low,BCHARTS/BCMBMUSD - Volume (Currency),BCHARTS/BCMBMUSD - Weighted Price,BCHARTS/BCMLRUSD - High,BCHARTS/BCMLRUSD - Low,BCHARTS/BCMLRUSD - Volume (Currency),BCHARTS/BCMLRUSD - Weighted Price,BCHARTS/BCMMBUSD - High,BCHARTS/BCMMBUSD - Low,BCHARTS/BCMMBUSD - Volume (Currency),BCHARTS/BCMMBUSD - Weighted Price,BCHARTS/LYBITUSD - High,BCHARTS/LYBITUSD - Low,BCHARTS/LYBITUSD - Volume (Currency),BCHARTS/LYBITUSD - Weighted Price,BCHARTS/B2CUSD - High,BCHARTS/B2CUSD - Low,BCHARTS/B2CUSD - Volume (Currency),BCHARTS/B2CUSD - Weighted Price,BCHARTS/ANXHKUSD - High,BCHARTS/ANXHKUSD - Low,BCHARTS/ANXHKUSD - Volume (Currency),BCHARTS/ANXHKUSD - Weighted Price,BCHARTS/BITMEUSD - High,BCHARTS/BITMEUSD - Low,BCHARTS/BITMEUSD - Volume (Currency),BCHARTS/BITMEUSD - Weighted Price,BCHARTS/CRYPTOXUSD - High,BCHARTS/CRYPTOXUSD - Low,BCHARTS/CRYPTOXUSD - Volume (Currency),BCHARTS/CRYPTOXUSD - Weighted Price,BCHARTS/BITBOXUSD - High,BCHARTS/BITBOXUSD - Low,BCHARTS/BITBOXUSD - Volume (Currency),BCHARTS/BITBOXUSD - Weighted Price,BCHARTS/INTRSNGUSD - High,BCHARTS/INTRSNGUSD - Low,BCHARTS/INTRSNGUSD - Volume (Currency),BCHARTS/INTRSNGUSD - Weighted Price,BCHARTS/BTCEUSD - High,BCHARTS/BTCEUSD - Low,BCHARTS/BTCEUSD - Volume (Currency),BCHARTS/BTCEUSD - Weighted Price,BCHARTS/WEEXUSD - High,BCHARTS/WEEXUSD - Low,BCHARTS/WEEXUSD - Volume (Currency),BCHARTS/WEEXUSD - Weighted Price,BCHARTS/BITSTAMPUSD - High,BCHARTS/BITSTAMPUSD - Low,BCHARTS/BITSTAMPUSD - Volume (Currency),BCHARTS/BITSTAMPUSD - Weighted Price,BCHARTS/BCMPPUSD - High,BCHARTS/BCMPPUSD - Low,BCHARTS/BCMPPUSD - Volume (Currency),BCHARTS/BCMPPUSD - Weighted Price,BCHARTS/BITFLOORUSD - High,BCHARTS/BITFLOORUSD - Low,BCHARTS/BITFLOORUSD - Volume (Currency),BCHARTS/BITFLOORUSD - Weighted Price,BCHARTS/BTC24USD - High,BCHARTS/BTC24USD - Low,BCHARTS/BTC24USD - Volume (Currency),BCHARTS/BTC24USD - Weighted Price,BCHARTS/BTCEXUSD - High,BCHARTS/BTCEXUSD - Low,BCHARTS/BTCEXUSD - Volume (Currency),BCHARTS/BTCEXUSD - Weighted Price,BCHARTS/BTCTREEUSD - High,BCHARTS/BTCTREEUSD - Low,BCHARTS/BTCTREEUSD - Volume (Currency),BCHARTS/BTCTREEUSD - Weighted Price,BCHARTS/EXCHBUSD - High,BCHARTS/EXCHBUSD - Low,BCHARTS/EXCHBUSD - Volume (Currency),BCHARTS/EXCHBUSD - Weighted Price,BCHARTS/FBTCUSD - High,BCHARTS/FBTCUSD - Low,BCHARTS/FBTCUSD - Volume (Currency),BCHARTS/FBTCUSD - Weighted Price,BCHARTS/GLOBALUSD - High,BCHARTS/GLOBALUSD - Low,BCHARTS/GLOBALUSD - Volume (Currency),BCHARTS/GLOBALUSD - Weighted Price,BCHARTS/IMCEXUSD - High,BCHARTS/IMCEXUSD - Low,BCHARTS/IMCEXUSD - Volume (Currency),BCHARTS/IMCEXUSD - Weighted Price,BCHARTS/RUXUMUSD - High,BCHARTS/RUXUMUSD - Low,BCHARTS/RUXUMUSD - Volume (Currency),BCHARTS/RUXUMUSD - Weighted Price,BCHARTS/THLRUSD - High,BCHARTS/THLRUSD - Low,BCHARTS/THLRUSD - Volume (Currency),BCHARTS/THLRUSD - Weighted Price,BCHARTS/THUSD - High,BCHARTS/THUSD - Low,BCHARTS/THUSD - Volume (Currency),BCHARTS/THUSD - Weighted Price,BCHARTS/LOCALBTCUSD - High,BCHARTS/LOCALBTCUSD - Low,BCHARTS/LOCALBTCUSD - Volume (Currency),BCHARTS/LOCALBTCUSD - Weighted Price,BCHARTS/COTRUSD - High,BCHARTS/COTRUSD - Low,BCHARTS/COTRUSD - Volume (Currency),BCHARTS/COTRUSD - Weighted Price,BCHARTS/HITBTCUSD - High,BCHARTS/HITBTCUSD - Low,BCHARTS/HITBTCUSD - Volume (Currency),BCHARTS/HITBTCUSD - Weighted Price,BCHARTS/KRAKENUSD - High,BCHARTS/KRAKENUSD - Low,BCHARTS/KRAKENUSD - Volume (Currency),BCHARTS/KRAKENUSD - Weighted Price,BCHARTS/BITFINEXUSD - High,BCHARTS/BITFINEXUSD - Low,BCHARTS/BITFINEXUSD - Volume (Currency),BCHARTS/BITFINEXUSD - Weighted Price,BCHARTS/JUSTUSD - High,BCHARTS/JUSTUSD - Low,BCHARTS/JUSTUSD - Volume (Currency),BCHARTS/JUSTUSD - Weighted Price,BCHARTS/CBXUSD - High,BCHARTS/CBXUSD - Low,BCHARTS/CBXUSD - Volume (Currency),BCHARTS/CBXUSD - Weighted Price,BCHARTS/LAKEUSD - High,BCHARTS/LAKEUSD - Low,BCHARTS/LAKEUSD - Volume (Currency),BCHARTS/LAKEUSD - Weighted Price,BCHARTS/VCXUSD - High,BCHARTS/VCXUSD - Low,BCHARTS/VCXUSD - Volume (Currency),BCHARTS/VCXUSD - Weighted Price,BCHARTS/CRYTRUSD - High,BCHARTS/CRYTRUSD - Low,BCHARTS/CRYTRUSD - Volume (Currency),BCHARTS/CRYTRUSD - Weighted Price,BCHARTS/ROCKUSD - High,BCHARTS/ROCKUSD - Low,BCHARTS/ROCKUSD - Volume (Currency),BCHARTS/ROCKUSD - Weighted Price,BCHARTS/ICBITUSD - High,BCHARTS/ICBITUSD - Low,BCHARTS/ICBITUSD - Volume (Currency),BCHARTS/ICBITUSD - Weighted Price,BCHARTS/BITKONANUSD - High,BCHARTS/BITKONANUSD - Low,BCHARTS/BITKONANUSD - Volume (Currency),BCHARTS/BITKONANUSD - Weighted Price,BCHARTS/BITMARKETUSD - High,BCHARTS/BITMARKETUSD - Low,BCHARTS/BITMARKETUSD - Volume (Currency),BCHARTS/BITMARKETUSD - Weighted Price,BCHARTS/ITBITUSD - High,BCHARTS/ITBITUSD - Low,BCHARTS/ITBITUSD - Volume (Currency),BCHARTS/ITBITUSD - Weighted Price,BCHARTS/1COINUSD - High,BCHARTS/1COINUSD - Low,BCHARTS/1COINUSD - Volume (Currency),BCHARTS/1COINUSD - Weighted Price,BCHARTS/BITBAYUSD - High,BCHARTS/BITBAYUSD - Low,BCHARTS/BITBAYUSD - Volume (Currency),BCHARTS/BITBAYUSD - Weighted Price,BCHARTS/BITALOUSD - High,BCHARTS/BITALOUSD - Low,BCHARTS/BITALOUSD - Volume (Currency),BCHARTS/BITALOUSD - Weighted Price,BCHARTS/IBWTUSD - High,BCHARTS/IBWTUSD - Low,BCHARTS/IBWTUSD - Volume (Currency),BCHARTS/IBWTUSD - Weighted Price,BCHARTS/COINBASEUSD - High,BCHARTS/COINBASEUSD - Low,BCHARTS/COINBASEUSD - Volume (Currency),BCHARTS/COINBASEUSD - Weighted Price,BCHARTS/EXMOUSD - High,BCHARTS/EXMOUSD - Low,BCHARTS/EXMOUSD - Volume (Currency),BCHARTS/EXMOUSD - Weighted Price,BCHARTS/BITCUREXUSD - High,BCHARTS/BITCUREXUSD - Low,BCHARTS/BITCUREXUSD - Volume (Currency),BCHARTS/BITCUREXUSD - Weighted Price
2015-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.743,315.0,2877497.84751,322.321623025,,,,,330.84,316.0,3964830.33968,323.560307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.87,286.81,963560.458012,368.008813788,0.0,0.0,0.0,0.0,336.19,324.5,25335.6407,331.271452667,330.0,317.57001,56934.6084098,324.373416751,332.43,316.02,6684631.20523,325.790877368,,,,,315.01,315.01,387.4623,315.01,,,,,380.001292,380.001292,0.052637778968,380.001292,,,,,330.91,319.8,6512.5181,325.625905,,,,,335.0,322.15,3860.34704651,327.997858603,,,,,330.31,316.52,1464347.92369,323.387551559,,,,,0.0,0.0,0.0,0.0,,,,,,,,,330.06,316.26,2549905.31977,323.973818285,,,,,,,,
2015-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.513,326.736,9907816.6497,343.112402062,,,,,369.7,328.53,12574100.1627,349.414866549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,300.0,490001.527598,387.218026222,388.98,323.0,534.76394723,334.451543282,372.15,333.83,236085.676,354.86130259,370.0,329.7,47432.1368138,347.180109545,369.9,329.35,28403910.2716,348.577836637,,,,,343.0,332.0,2248.206466,338.915081133,,,,,0.0,0.0,0.0,0.0,,,,,359.98,329.98,8790.7618,343.792014079,,,,,364.0,329.24,13214.4088829,353.451136107,,,,,368.3,328.6,3599932.31323,346.809406973,,,,,395.0,370.0,2610.86792635,375.673584919,,,,,,,,,368.18,328.98,4865550.65959,346.95081352,,,,,,,,
2015-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.902,339.461,4726264.83683,349.547056669,,,,,364.8,347.84,4753695.22972,358.044443229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,305.26,820040.164913,398.223604186,359.0,354.99,101.58497,358.957491166,377.0,353.25,251895.7316,367.548562174,364.0,350.53001,29866.4200197,359.092629491,367.0,348.18,12517129.5184,358.627628988,,,,,358.0,345.0,1285.66682387,350.234286924,,,,,0.0,0.0,0.0,0.0,,,,,363.94,343.18,6838.5801,356.176046875,,,,,375.68,351.81,17284.0456728,364.693287737,,,,,364.0,347.9,1926242.63408,357.170178956,,,,,0.0,0.0,0.0,0.0,,,,,,,,,364.46,347.96,2583243.28651,357.056493995,,,,,,,,
2015-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.449,345.0,2065061.26081,350.035392118,,,,,359.44,350.41,2225597.70017,354.656161812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.33,300.53,654768.654984,408.033697534,364.99,360.0,507.409999254,364.631412123,371.3,356.25,155030.4286,365.732686782,359.0,350.27786,19410.0516222,353.500085668,362.44,351.0,6911306.26006,355.745361609,,,,,365.0,350.0,1288.5544194,359.232448109,,,,,0.0,0.0,0.0,0.0,,,,,360.72,351.83,8249.1572,357.570749892,,,,,365.0,349.75,10272.6829861,354.312855226,,,,,359.92,351.19,544199.045109,355.098971196,,,,,0.0,0.0,0.0,0.0,,,,,,,,,359.63,351.09,1972446.70897,355.182598185,,,,,,,,
2015-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.591,353.0,2481153.8523,359.668294794,,,,,373.15,354.45,2854062.8005,365.101162376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.8,273.71,392913.709152,431.123731213,365.0,355.0,107.4099994,359.972913387,375.0,359.57,168330.6546,369.97374522,373.76998,353.03001,31604.8781535,360.376308222,376.0,355.17,9442646.07258,366.278119161,,,,,375.0,355.0,313.2021587,373.608735986,,,,,0.0,0.0,0.0,0.0,,,,,368.47,354.06,8911.5039,360.789631579,,,,,369.0,355.0,1927.20650029,358.802282234,,,,,373.55,355.04,907027.802952,364.111216691,,,,,0.0,0.0,0.0,0.0,,,,,,,,,373.63,354.26,2014561.54051,363.775641142,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.832,365.03,5348117.10802,371.87412532,,,,,383.0,367.11,6809125.59949,376.237330286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.94,282.17,996540.30847,424.313932973,365.0,365.0,0.5900006,365.0,389.99,373.45,284384.7867,383.966497941,380.67998,370.39,30025.1202403,376.567728677,384.99,368.11,17947699.4991,377.886580966,,,,,380.0,368.0,232.15194608,377.090125847,,,,,365.000803,365.0,4.3142611972,365.000422779,,,,,382.0,370.0,8414.4505,376.654006267,,,,,389.0,366.84,23481.859839,379.365741801,,,,,382.47,369.07,2596197.76045,375.842847414,,,,,0.0,0.0,0.0,0.0,,,,,,,,,382.87,367.5,4296139.17348,376.004190162,,,,,,,,
2015-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,353.0,4176359.38927,361.932966796,,,,,379.0,354.56,5617537.1515,364.531747264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.94,245.48,1039053.13178,408.981084896,379.0,379.0,75.8,379.0,389.54,360.95,197863.0741,376.144087029,378.47,355.0,161176.464009,364.585453438,379.99,353.1,16047535.5718,363.943596182,,,,,367.01,358.01,854.5384,365.187350427,,,,,0.0,0.0,0.0,0.0,,,,,378.5,357.28,7837.3456,368.296315789,,,,,375.6,358.11,3002.24371769,365.389017255,,,,,378.96,355.09,2482811.39177,364.368182669,,,,,371.0,371.0,98.0299978,371.0,,,,,,,,,378.94,354.6,3387642.20425,365.556117589,,,,,,,,
2015-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.2,345.0,3919824.40917,353.594588895,,,,,362.84,348.64,4390062.72969,355.660512257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.11,251.43,947027.65207,400.442500174,0.0,0.0,0.0,0.0,374.31,352.12,199052.3652,364.277885914,362.4066,349.20001,81306.5755357,355.739952303,363.22,346.13,11199323.8471,354.916972905,,,,,379.97,351.0,3179.68781422,360.708665298,,,,,0.0,0.0,0.0,0.0,,,,,364.36,348.99,7444.3908,358.420356283,,,,,365.99,353.11,1911.3899951,355.697645872,,,,,362.71,348.15,2020884.4292,355.378824401,,,,,499.0,351.05,221.4809714,372.653484424,,,,,,,,,363.06,347.55,3191189.94574,355.882026358,,,,,,,,
2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,351.758,2855950.28793,358.53636757,,,,,370.53,356.21,4423950.84389,362.890079776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.96,314.98,885357.302073,404.419273409,360.0,360.0,36.0,360.0,381.41,360.58,228898.7326,371.920923877,370.0,356.988,416116.889843,363.537400498,371.5,352.25,9930654.425,362.647056387,,,,,370.0,346.01,1296.93984288,351.163143475,,,,,0.0,0.0,0.0,0.0,,,,,371.51,357.83,8380.5014,362.949389346,,,,,367.99,358.11,4109.45024191,364.880494914,,,,,370.12,356.08,1388981.44005,362.557902381,,,,,0.0,0.0,0.0,0.0,,,,,,,,,369.99,356.52,2631858.82796,363.390713018,,,,,,,,
2015-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.987,352.636,2599298.33953,356.673626389,,,,,364.3,355.92,3596927.19839,360.078716397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,312.12,879594.660883,400.960277834,370.49,360.0,994.99999822,369.877750095,372.86,360.57,200182.4983,370.481924565,365.0826,357.48405,18398.1047312,362.068335826,364.4,354.31,5265260.59636,359.36696515,,,,,370.0,358.0,2633.335,361.721840659,,,,,0.0,0.0,0.0,0.0,,,,,365.76,357.06,10350.1612,362.146997901,,,,,369.0,355.74,10456.71487,360.411111048,,,,,363.9,355.39,1056676.78232,360.649439343,,,,,0.0,0.0,0.0,0.0,,,,,,,,,364.85,355.43,2118668.40655,361.257415698,,,,,,,,
2015-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.996,357.72,5165555.50549,370.476942794,,,,,389.89,363.0,6338715.40366,377.661318295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.08,324.45,595669.88301,421.474927632,699.0,374.99,1493.34432726,531.15180906,395.5,367.65,184180.4561,378.714979746,390.58431,363.93001,77121.2953669,375.59213969,395.0,362.08,17473122.8105,378.723419915,,,,,380.0,370.0,2285.411881,374.289531772,,,,,0.0,0.0,0.0,0.0,,,,,391.9,364.37,6871.501,373.045656895,,,,,377.48,367.0,2395.51453947,372.963377872,,,,,390.26,363.5,1886489.62727,376.540965151,,,,,0.0,0.0,0.0,0.0,,,,,,,,,390.0,363.97,3286602.00102,376.392303464,,,,,,,,
2015-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.479,379.656,4209004.33121,386.328033209,,,,,399.85,383.0,5754540.48816,392.013731023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.4,294.81,350120.490813,463.435222421,385.0,385.0,38.5,385.0,400.0,389.69,193060.5819,397.407537876,404.21397,386.01,67218.7918649,394.66192708,407.57,386.01,24004059.9399,396.235216808,,,,,399.99,380.0,2384.9092599,389.067982237,,,,,365.0,365.0,0.376607,365.0,,,,,399.95,378.31,8209.0541,392.402203633,,,,,388.5,386.17,199.983259431,388.400495856,,,,,401.57,385.22,1947607.01858,392.58145841,,,,,0.0,0.0,0.0,0.0,,,,,,,,,401.01,375.22,3782633.07411,392.40133789,,,,,,,,
2015-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.802,379.2,3300063.23987,386.704694873,,,,,399.91,381.01,5868357.22485,392.543124312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,298.47,869979.697853,434.177047784,0.0,0.0,0.0,0.0,405.0,392.01,230603.2072,401.419059655,398.0,384.07,94455.7970144,391.3702176,404.24,384.53,13287264.4895,395.359912033,,,,,393.0,380.0,592.247224128,389.394689202,,,,,0.0,0.0,0.0,0.0,,,,,397.97,381.74,7139.4464,393.141321586,,,,,405.0,390.11,15611.6970131,395.778454949,,,,,399.88,382.69,1899047.2098,393.169360418,,,,,498.89,354.0,1078.2433191,385.20032742,,,,,,,,,397.57,383.0,2976067.44173,392.717382777,,,,,,,,
2015-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.999,383.76,4397578.61421,394.386143103,,,,,418.87,388.33,4567280.01268,398.710061807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.28,344.35,1004150.26877,450.048513601,400.0,395.0,79.5,397.5,409.48,397.27,188232.6837,402.593698428,415.0,388.52,102494.165561,394.950573348,422.39,388.37,13439993.7238,404.849014439,,,,,400.0,380.02,3514.7836266,395.304597467,,,,,0.0,0.0,0.0,0.0,,,,,401.0,391.25,10657.6381,396.194724907,,,,,418.99,388.61,23195.4633888,396.705845928,,,,,418.86,389.04,1815883.2435,399.528518006,,,,,392.0,386.0,364.4982329,389.120535181,,,,,,,,,418.94,386.69,3289390.84524,398.547192637,,,,,,,,
2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,400.0,6723323.87165,413.199161634,,,,,424.95,400.0,8726381.89446,414.753794743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4587.16,292.57,1198938.11697,436.461556752,419.0,405.0,458.2,416.545454545,429.9,410.0,321854.9186,424.46511566,420.0,404.0,109723.046282,412.86273343,426.59,405.0,21717510.8697,417.20949322,,,,,418.0,380.0,5236.91930512,406.896108875,,,,,380.0,380.0,6.9692,380.0,,,,,420.0,406.42,5839.9861,414.771740057,,,,,424.98,401.95,34461.6461393,410.67165733,,,,,423.2,402.67,2457548.1727,417.491278205,,,,,390.0,390.0,23.595,390.0,,,,,,,,,425.0,401.0,5691969.44447,414.501726663,,,,,,,,
2015-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.274,405.81,3751905.56752,411.924729767,,,,,419.79,408.91,3514699.25312,415.258402175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590.16,361.45,882124.110056,462.315071849,419.0,419.0,62.85,419.0,429.98,413.2,140494.6064,422.705437916,420.0,410.01286,96664.9737442,414.66344906,421.82,411.09,8873323.20982,416.090907404,,,,,420.0,410.0,294.6369071,415.356954231,,,,,380.0,380.0,0.6482344,380.0,,,,,419.92,411.41,8165.8063,415.140127097,,,,,425.0,411.0,31282.8121224,415.389020918,,,,,419.0,410.27,1656974.57809,415.938061804,,,,,0.0,0.0,0.0,0.0,,,,,,,,,419.5,408.0,2937401.58697,415.855219006,,,,,,,,
2015-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.002,407.176,7456141.26366,428.461737909,,,,,454.48,415.13,12715568.601,438.162704076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604.17,312.21,832212.382267,489.860291397,435.0,420.0,111.0,426.923076923,464.52,425.0,156347.0241,442.107861384,445.0,417.83305,197948.300713,429.055539721,458.99,414.8,33264160.2201,439.959049398,,,,,430.0,400.0,484.934369865,417.116800791,,,,,0.0,0.0,0.0,0.0,,,,,444.91,413.51,8994.8742,429.759875776,,,,,452.2,421.74,24177.2273832,440.973890803,,,,,453.8,414.8,3486796.05665,438.587250937,,,,,440.0,425.0,534.02919829,431.573027813,,,,,,,,,453.13,415.67,5967813.93386,437.408774829,,,,,,,,
2015-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.7,403.216,7191567.73048,424.658940019,,,,,467.8,403.0,12875519.5395,432.495693591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.1,321.76,664888.328752,486.370508292,434.0,434.0,43.4,434.0,480.0,427.46,207429.8202,441.462149531,463.99999,407.13518,102892.497129,430.534863035,475.04,402.5,45583128.8873,435.87549637,,,,,455.0,400.01,2218.10281002,449.989194271,,,,,380.001292,380.001292,0.119730807083,380.001292,,,,,450.0,416.8,8102.4342,428.020824089,,,,,455.0,428.0,21648.7780744,433.263990612,,,,,469.34,410.17,5822576.86755,430.428564545,,,,,550.0,425.0,399.345,435.775862069,,,,,,,,,469.34,403.0,12881837.5868,436.297230688,,,,,,,,
2015-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,416.25,3083495.54485,429.552721694,,,,,442.97,422.03,5101509.33067,435.071985791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941.18,340.02,356252.309661,531.28706445,0.0,0.0,0.0,0.0,451.53,434.2,193758.7368,443.942574865,438.0,418.36999,17300.5831545,430.859002606,443.92,415.24,14610592.6576,434.265069399,,,,,454.99,420.0,487.191883026,427.816880845,,,,,0.0,0.0,0.0,0.0,,,,,437.68,418.93,4821.9892,429.384612645,,,,,453.42,435.0,20051.7891844,440.710483055,,,,,441.5,419.67,1648214.93908,434.878713707,,,,,0.0,0.0,0.0,0.0,,,,,,,,,443.83,419.42,2928653.21078,435.714971057,,,,,,,,
2015-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.686,423.939,3582218.16795,438.127386076,,,,,448.12,428.42,5908604.60255,441.377270912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.5,376.15,982010.383287,489.752942345,435.0,435.0,43.5,435.0,457.75,435.02,183216.227,447.851935957,445.0,426.21,132182.183178,437.593729203,450.0,427.3,12084521.6341,442.682947885,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,444.0,421.82,6468.076,437.623545332,,,,,447.84,424.92,46193.1168959,441.877823528,,,,,447.63,428.0,2095451.25097,441.483121778,,,,,442.0,432.0,570.2074262,437.652068067,,,,,,,,,450.0,429.12,73471761.9837,443.823331999,,,,,,,,
2015-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.168,440.0,6049365.25596,451.094587841,,,,,464.99,442.94,8237602.55391,455.20699628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,384.46,1060453.65255,508.185353746,464.74,445.0,192.939997837,453.238720835,479.46,447.92,186845.4434,465.426437663,464.98,430.01,84838.9257805,453.007564623,467.29,442.51,18909243.4033,458.028212491,,,,,454.0,435.0,2243.0436704,438.16377206,,,,,0.0,0.0,0.0,0.0,,,,,463.4,433.21,11358.0014,448.578254344,,,,,466.99,435.62,56036.9601904,460.375521874,,,,,465.57,443.9,2433217.86834,456.799603914,,,,,472.79,443.0,753.34591045,449.681058359,,,,,,,,,464.95,443.76,5029146.37454,456.855936146,,,,,,,,
2015-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.4,435.561,5375047.34004,448.836806906,,,,,465.0,436.89,10627485.4304,454.610502085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739.73,375.11,915228.387305,510.295834335,459.0,459.0,229.5,459.0,478.37,460.0,3734.8178,462.802701363,461.63003,441.0,82913.1170972,451.121567835,469.99,440.0,30536366.0079,455.543132003,,,,,440.0,440.0,1117.6,440.0,,,,,0.0,0.0,0.0,0.0,,,,,463.5,442.07,10283.8061,453.570594981,,,,,469.98,452.0,27562.4866897,459.899727256,,,,,465.7,441.28,2874997.14595,455.501614315,,,,,0.0,0.0,0.0,0.0,,,,,,,,,464.73,440.0,16376023.4245,455.153470171,,,,,,,,
2015-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.466,440.0,3218869.68787,447.925369447,,,,,458.84,448.75,3000514.42095,454.717031026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,383.14,999026.593671,503.11005578,0.0,0.0,0.0,0.0,474.47,462.0,63284.6147,469.609785545,459.15315,445.00001,30635.4771026,452.427788928,458.56,446.21,8087268.39449,453.677798255,,,,,449.0,449.0,42.7793281,449.0,,,,,0.0,0.0,0.0,0.0,,,,,458.64,446.12,8449.96241,451.917981067,,,,,474.75,451.74,24354.3012331,457.183604576,,,,,458.48,451.29,1971239.83579,455.096215232,,,,,435.0,432.0,95.3319384,434.314663756,,,,,,,,,456.33,446.01,2849834.92367,452.972810264,,,,,,,,
